-1.4979069,4.402794,8.812766
-1.4979069,4.402794,8.975478
-1.68694,4.342973,8.786445
-1.68694,4.342973,8.968299
-1.7587247,4.3501515,8.729017
-1.7347964,4.278367,8.707481
-1.6821543,4.3357944,8.647661
-1.6199409,4.3405805,8.537591
-1.605584,4.304688,8.618947
-1.4596218,4.1587257,8.666803
-1.375873,3.940979,8.573483
-1.457229,3.9984066,8.62134
-1.457229,3.9984066,8.781659
-1.4835501,4.0151563,8.678768
-1.3926228,4.0558343,8.76491
-1.416551,4.208975,8.618947
-1.4715859,4.3405805,8.705089
-1.4715859,4.3405805,8.863015
-1.4668003,4.4171505,8.690732
-1.5481563,4.479364,8.642876
-1.5864414,4.23051,8.709874
-1.5864414,4.23051,8.882157
-1.5960127,4.156333,8.690732
-1.6199409,4.1587257,8.640483
-1.4859428,4.089334,8.580662
-1.442872,4.0941195,8.597412
-1.442872,4.0941195,8.721839
-1.4644074,4.2161536,8.616554
-1.4333007,4.2592244,8.662018
-1.4380864,4.2664027,8.762517
-1.5122639,4.2161536,8.91805
-1.6079768,4.1228333,8.989835
-1.6247265,4.1467614,9.025727
-1.538585,4.101298,8.980264
-1.5002998,4.173083,8.91805
-1.4524434,4.2664027,8.877372
-1.4500505,4.395615,8.886943
-1.4356936,4.4482574,8.9348
-1.402194,4.278367,8.855837
-1.442872,4.223332,8.88455
-1.5146568,4.328616,8.9013
-1.6079768,4.2520456,8.874979
-1.6079768,4.2520456,9.056833
-1.605584,4.316652,8.819944
-1.6390835,4.290331,8.865408
-1.6390835,4.290331,9.064013
-1.7036897,4.362116,8.848659
-1.6007984,4.2041893,8.7577305
-1.5529419,4.2687955,8.575876
-1.5122639,4.3836513,8.755338
-1.5122639,4.3836513,8.925228
-1.4333007,4.395615,8.736196
-1.4333007,4.395615,8.903693
-1.4811572,4.465007,8.831908
-1.6127625,4.5918264,8.908479
-1.579263,4.4602213,8.927621
-1.579263,4.4602213,9.099904
-1.4548361,4.1084766,8.700303
-1.4691931,3.9098723,8.705089
-1.5409778,3.993621,8.702696
-1.6007984,4.0677986,8.695518
-1.5625132,4.1180477,8.721839
-1.5337993,4.173083,8.803194
-1.5098711,4.2831526,8.877372
-1.3399807,4.287938,8.85823
-1.3399807,4.287938,8.997013
-1.3710874,4.1898327,8.831908
-1.4739788,4.098905,8.85823
-1.5840486,3.9194436,8.793623
-1.6223338,3.8356948,8.774481
-1.6893328,3.991228,8.755338
-1.7994026,4.1778684,8.673982
-1.7922242,4.3764725,8.666803
-1.6534405,4.426722,8.652447
-1.6247265,4.180261,8.630911
-1.6247265,4.180261,8.805588
-1.8089739,4.139583,8.633304
-1.8640088,4.074977,8.595019
-1.9118652,4.0869412,8.504091
-1.9094725,4.240082,8.566305
-1.9884356,4.2687955,8.480164
-1.9262222,4.3262234,8.350951
-1.8544376,4.4051867,8.477771
-1.8017955,4.486542,8.403593
-1.7156538,4.5798626,8.453842
-1.6701902,4.486542,8.432307
-1.7395821,4.211368,8.477771
-1.7300107,3.8763726,8.30788
-1.8089739,3.8644085,8.394022
-1.8089739,3.8644085,8.595019
-1.8855443,4.0414777,8.549556
-1.8783658,4.206582,8.681161
-1.7922242,4.3836513,8.647661
-1.7467605,4.5726843,8.63809
-1.6462619,4.6779685,8.592627
-1.5481563,4.4315076,8.525627
-1.4213367,4.575077,8.532805
-1.119841,4.802395,8.370093
-0.8805587,4.74736,8.391629
-0.7585248,4.5559344,8.300702
-0.49052864,4.2831526,8.480164
-0.4833502,4.65404,8.441878
-0.31585258,3.8093736,8.7673025
-0.11964113,4.388437,8.606983
-0.11964113,4.388437,8.583055
0.5838487,7.1473613,7.9034934
0.59581286,5.168497,8.353344
0.8470592,5.936593,7.9154572
1.134198,5.6709895,8.018349
0.96909314,4.8382874,8.193025
0.96909314,4.8382874,8.066205
0.29910284,4.2664027,8.693125
0.07178468,3.1202407,9.267402
-0.14117654,3.048456,9.372686
0.09092726,3.1920254,9.372686
0.65324056,3.9218364,9.116654
1.2993027,4.089334,8.805588
1.2993027,4.089334,8.6141615
1.6462619,3.6634114,8.690732
0.63888365,2.0386848,8.736196
-1.2179468,0.50009996,9.042477
-1.2179468,0.50009996,9.195618
-2.8307092,-0.23449662,9.466006
-3.737589,-1.0504491,9.74836
-4.6372905,-1.5122639,9.705289
-5.328816,-1.5050855,9.805787
-5.7858453,-1.2155539,9.879965
-5.623133,-1.4261223,9.686146
-5.194818,-1.134198,9.623933
-5.111069,-0.7106683,8.927621
-5.111069,-0.7106683,9.54497
-6.24766,-0.4426722,8.331808
-6.24766,-0.4426722,9.107083
-7.776674,-0.26799613,7.786245
-8.535198,-0.0741775,7.537391
-8.618947,-0.014356935,7.5326056
-8.752945,0.069391854,7.520642
-8.453842,-0.2847459,7.5637126
-8.123632,-0.18664017,7.4273214
-7.6163545,-0.1794617,7.257431
-7.6163545,-0.1794617,8.178668
-7.393822,-0.25842485,7.190432
-7.4440713,-0.38285163,6.8913293
-7.4823565,-0.36131623,6.6927247
-7.503892,-0.27517462,6.6927247
-7.503892,-0.27517462,7.60439
-7.5469627,0.148355,6.541977
-7.176075,0.25124636,6.6424756
-7.058827,0.59581286,6.8458657
-7.058827,0.59581286,7.7001033
-7.003792,0.7178468,7.109076
-6.8985076,0.6891329,7.4153576
-6.788438,0.7609176,7.8173513
-6.788438,0.7609176,8.633304
-6.680761,0.89013004,7.7623167
-6.539584,1.134198,7.6594253
-6.458228,1.0025927,7.5613194
-6.3744793,0.96909314,7.456035
-6.343373,1.0193424,7.470392
-6.3290157,1.0767702,7.281359
-6.2931237,1.375873,7.4177504
-6.2931237,1.375873,8.166703
-6.02752,1.6630118,7.6139617
-5.84088,2.1750758,7.776674
-5.692525,2.7565317,8.118847
-5.3647084,3.2087753,8.403593
-5.3647084,3.2087753,9.049655
-4.9866424,3.3164523,8.595019
-4.9866424,3.3164523,9.195618
-4.749753,3.3690944,8.762517
-4.4458647,2.9431717,8.635697
-4.261617,2.8833513,8.475378
-4.261617,2.8833513,8.99462
-4.1180477,2.8139594,8.420342
-3.8787656,2.7493532,8.066205
-3.6346977,2.8474588,7.989635
-3.4695928,3.3930225,7.9704924
-3.5844483,3.4911282,8.133204
-3.615555,3.6777685,8.202596
-3.615555,3.6777685,8.626125
-3.6466618,3.7304106,8.346166
-3.591627,3.9816568,8.362915
-3.5198421,3.603591,8.17149
-3.2853456,3.5365918,8.13799
-3.2327034,3.7830527,8.240881
-3.0388846,4.139583,7.9657063
-2.754139,4.139583,7.9968133
-2.5914268,4.304688,8.073383
-2.3976083,4.955536,8.094919
-2.3976083,4.955536,8.360522
-2.2468605,4.996214,8.252846
-2.1750758,4.8454657,8.508878
-1.9884356,4.802395,8.640483
-1.727618,4.4985065,8.733803
-1.4668003,3.8069808,8.724232
-1.4548361,2.5531418,8.76491
-1.4763715,1.2442678,8.882157
-1.7467605,0.1268196,8.9826565
-2.0267208,-1.6606189,8.920443
-2.0793629,-3.5437703,8.695518
-2.2301106,-5.383851,7.8987074
-2.644069,-6.9224358,6.8721867
-2.644069,-6.9224358,7.1784678
-3.3140593,-8.008778,5.9437714
-4.223332,-8.685946,4.9268217
-5.2809596,-9.410972,3.9170506
-6.503692,-9.645468,3.0317063
-7.3363943,-9.865608,1.9740787
-7.9680996,-10.126426,1.0576276
-8.3581295,-10.191031,0.3182454
-8.3581295,-10.191031,1.3304094
-8.997013,-9.32483,-0.05503492
-8.997013,-9.32483,1.0313065
-9.891929,-8.262417,-0.44745782
-11.01177,-7.4679995,-0.8279166
-11.777473,-6.5347986,-0.9762716
-12.263216,-5.9150577,-0.9906286
-12.263216,-5.9150577,0.5192425
-12.301501,-5.300102,-1.038485
-12.107682,-4.666004,-1.0863415
-11.904293,-4.0773697,-1.1676974
-11.4496565,-3.3786657,-1.3399807
-11.01177,-2.6368906,-1.3519448
-10.652846,-2.1248264,-1.3830515
-10.652846,-2.1248264,-0.06699903
-10.262816,-1.9573289,-1.4907285
-9.946963,-2.0267208,-1.2969099
-9.686146,-1.8329022,-1.1557333
-9.265009,-1.1270195,-0.7585248
-8.530413,0.39960137,-0.37567315
-8.46102,0.86859465,-0.17228323
-8.346166,1.0959128,0.45702913
-8.563912,1.3854443,1.1006985
-9.037691,1.8137596,1.8975084
-9.037691,1.8137596,2.993421
-8.977871,2.400001,2.2301106
-8.977871,2.400001,3.3284163
-9.01137,3.17049,2.3808584
-9.119047,3.871587,2.4358935
-9.284152,4.634897,2.3186452
-9.202796,5.2019963,2.3234308
-8.999406,5.65424,2.5698915
-8.999406,5.65424,3.641876
-8.796016,5.986842,2.7613173
-8.769695,5.85763,2.8666015
-8.853444,5.218746,2.8689942
-9.083155,4.4817567,2.7062824
-9.142975,3.455236,3.0604203
-9.157332,2.7062824,3.1728828
-9.365508,2.0721843,3.2015967
-9.619147,1.7419748,2.7613173
-9.707682,1.6319051,2.4502504
-9.815358,0.7609176,1.2729816
-9.961321,0.124426775,0.7848458
-10.023534,-0.6939186,0.7680961
-10.226924,-0.9954142,0.44745782
-9.664611,-0.57906306,0.050249275
-8.970692,-1.0504491,-0.27756742
-8.568698,-2.510071,-0.15553348
-8.276773,-3.9673,0.4354937
-7.879565,-3.495914,1.1150553
-7.3579297,-2.2061825,1.3112668
-7.3196445,-1.6701902,1.4261223
-7.798209,-1.727618,1.6414764
-8.4347,-1.9142581,1.7850457
-9.267402,-2.120041,1.8544376
-9.750752,-2.4095724,2.4071796
-10.427921,-2.132005,2.6656044
-11.392229,-1.7012969,2.1918256
-12.1148615,-1.6175481,2.1008983
-12.378072,-1.550549,2.292324
-12.626925,-1.3806586,2.6751757
-12.203396,-1.1030912,2.8115666
-11.578869,-1.0815558,2.7637103
-10.734202,-1.1916257,2.5746772
-10.303494,-1.4189439,2.0219352
-9.619147,-0.7322037,1.4979069
-8.721839,-0.44985065,0.8877372
-7.8053875,-0.55513483,0.8350951
-7.6426754,-0.5479564,1.0887343
-7.3627152,-1.0911272,1.5050855
-7.018149,-2.5220351,2.2588246
-6.8099732,-3.9673,3.022135
-7.568498,-4.3405805,3.3116665
-8.099705,-4.895715,3.7830527
-8.573483,-5.099105,4.4075794
-9.186047,-4.7808595,4.54397
-9.839287,-4.4315076,4.9340005
-9.657433,-3.8668015,4.881358
-9.047262,-3.2566316,4.8861437
-8.56152,-2.5004997,4.8382874
-8.537591,-2.5268207,4.8239303
-8.812766,-2.4071796,4.173083
-9.075976,-2.3952155,3.2231321
-9.140582,-2.5938199,2.7086751
-9.18126,-2.4143581,2.4071796
-8.989835,-2.2851455,2.5196424
-8.9108715,-1.6941184,2.8115666
-8.927621,-1.5601203,2.87378
-8.939586,-1.8041883,2.7613173
-8.965906,-2.0410776,2.2612174
-9.243474,-1.7898313,2.1559331
-8.906086,-1.8161523,2.4071796
-8.7266245,-1.6510476,2.4478576
-8.898908,-1.2394822,2.28036
-8.750552,-0.634098,1.7012969
-8.958728,-0.75613195,1.4668003
-9.547362,-1.0983056,1.079163
-9.97807,-1.4380864,1.0839486
-10.34178,-1.7491534,1.1581261
-10.930414,-1.5409778,1.0049855
-12.078969,-1.6366907,0.7298109
-12.380465,-1.8927227,0.62931234
-12.095718,-1.3375878,1.2610176
-11.73201,-0.9619147,1.5888343
-11.12184,-0.81595254,2.184647
-10.305887,-0.50009996,2.8019953
-9.485149,-0.9068798,2.7565317
-8.973084,-1.1629118,2.4358935
-8.898908,-1.3447664,1.5696917
-9.075976,-1.6845472,0.9236295
-9.255438,-1.6247265,0.33260235
-9.717253,-1.4883357,-0.6364908
-9.846465,-2.1008983,-1.012164
-10.073783,-1.8640088,-0.82313097
-9.990034,-1.2227324,-0.34456646
-9.934999,-0.7704889,0.02871387
-10.01157,-0.6580262,0.42831525
-10.588241,-0.6891329,1.4356936
-10.382458,-0.35413775,2.8019953
-9.820144,-0.11246266,3.534199
-9.865608,-0.04546363,3.5030923
-10.13839,-0.19621146,2.885744
-10.413564,-1.0624132,2.4143581
-10.396814,-1.6127625,2.1535404
-10.10489,-2.1894326,1.7300107
-9.111869,-3.048456,2.1918256
-8.367701,-3.603591,2.885744
-7.826923,-3.6370904,3.4576287
-8.166703,-3.4719856,3.6251264
-9.004191,-3.1369905,3.6610186
-9.183653,-3.050849,4.074977
-8.874979,-2.9216363,4.4339004
-7.9944205,-2.306681,4.438686
-7.259824,-2.3114667,3.9074793
-7.6163545,-2.4095724,3.6634114
-7.850851,-3.0364919,3.414558
-7.769495,-3.5174494,3.0436704
-8.030313,-3.4169507,2.7230322
-8.516056,-2.7302105,2.3976083
-8.740981,-2.1415763,2.78046
-8.760123,-1.4691931,3.7974095
-8.437093,-1.5098711,3.938586
-8.709874,-0.96430755,3.5102708
-8.556734,-0.3493521,2.87378
-8.19781,-0.13878371,2.6679974
-8.99462,-0.65084773,2.696711
-10.042677,-1.0552348,1.9788643
-11.353944,-1.3615161,0.6963114
-11.363515,-1.7611175,-0.4235296
-10.877771,-1.9573289,-0.3684947
-10.849058,-2.0745773,-0.37567315
-10.765309,-1.6342978,-0.02871387
-10.535598,-1.5146568,0.8877372
-10.236495,-1.6893328,1.253839
-10.023534,-1.2466606,1.1006985
-10.112068,-0.2416751,0.7585248
-10.042677,0.26081768,0.65324056
-9.879965,-0.02632105,0.81595254
-9.559326,-0.56470615,0.80159557
-9.138189,-1.0552348,0.46899325
-9.276974,-1.5361922,0.023928227
-9.875179,-1.7802601,-0.2847459
-10.504492,-1.4787644,-0.26799613
-10.34178,-1.2155539,0.20338993
-10.71506,-0.8207382,1.0097711
-11.241481,-0.45942193,1.4835501
-10.939985,-0.14596218,2.0889342
-10.772488,-0.009571291,2.7613173
-10.789237,-0.4139583,3.1250265
-10.755738,-1.026521,3.158526
-10.79163,-2.0961127,2.9599216
-10.1599245,-2.8091738,2.4789643
-9.367901,-2.9455647,1.8687944
-9.044869,-2.309074,1.6079768
-8.721839,-2.0338993,1.3734802
-8.49452,-1.8041883,1.5122639
-7.925029,-1.9788643,1.8400806
-7.8173513,-2.359323,2.1798615
-8.281559,-2.969493,2.5316064
-8.62134,-3.2279177,2.6392834
-8.8701935,-3.4648073,2.6392834
-8.721839,-3.5700915,2.629712
-8.695518,-3.4983068,2.9575288
-8.776874,-2.9910283,3.0652058
-8.848659,-2.766103,2.7206392
-9.367901,-2.8378878,2.2325034
-10.217353,-2.8570302,2.0147567
-10.179068,-3.2303107,2.050649
-9.865608,-2.8881369,2.440679
-9.755538,-2.2492533,2.7086751
-10.057034,-1.9166509,2.5794628
-9.865608,-2.251646,2.306681
-9.772287,-2.510071,2.3282163
-9.458828,-2.981457,2.5411777
-8.906086,-2.9336007,2.5627131
-8.609376,-2.7110682,2.5172493
-8.499306,-2.3425734,2.5842485
-8.315059,-2.5435705,2.6943183
-8.367701,-2.8833513,2.8259234
-8.532805,-2.9359934,2.5698915
-8.841479,-2.78046,2.3114667
-9.253045,-2.8642087,2.0410776
-9.5353985,-3.196811,2.2061825
-9.556933,-3.3116665,2.3688943
-9.561719,-3.3212378,2.349752
-9.765109,-2.9910283,2.0841484
-10.080962,-2.926422,1.9788643
-9.91825,-2.8761728,2.1367905
-9.446864,-2.955136,2.4933212
-9.487542,-3.1465619,2.8570302
-9.80818,-3.2709885,3.0125637
-9.743574,-3.1058838,2.8713872
-9.427721,-2.455036,2.952743
-8.9826565,-1.9716859,2.8689942
-8.819944,-1.6510476,2.6943183
-8.839087,-1.7443677,2.4430718
